evento_id,source,source_event_id,url_evento,logo_key,prioridad,activo
266,ticketera,festival-casals-de-puerto-rico-2026-recital-de-chelo-y-piano,https://www.ticketera.com/events/detail/festival-casals-de-puerto-rico-2026-recital-de-chelo-y-piano,ticketera,30,true
267,ticketera,festival-casals-de-puerto-rico-2026-las-troyanas,https://www.ticketera.com/events/detail/festival-casals-de-puerto-rico-2026-las-troyanas,ticketera,30,true
268,ticketera,los-tres-pianistas-one-more-time,https://www.ticketera.com/events/detail/los-tres-pianistas-one-more-time,ticketera,30,true
269,ticketera,festival-casals-de-puerto-rico-2026-boston-symphony-chamber-players,https://www.ticketera.com/events/detail/festival-casals-de-puerto-rico-2026-boston-symphony-chamber-players,ticketera,30,true
270,ticketera,radel-ortiz-stand-up-comedy-tour-2026,https://www.ticketera.com/events/detail/radel-ortiz-stand-up-comedy-tour-2026,ticketera,30,true
271,ticketera,criollos-de-caguas-bsn-2026-temporada-regular,https://www.ticketera.com/events/detail/criollos-de-caguas-bsn-2026-temporada-regular,ticketera,30,true
272,ticketera,vaqueros-de-bayamon-bsn-2026-temporada-regular,https://www.ticketera.com/events/detail/vaqueros-de-bayamon-bsn-2026-temporada-regular,ticketera,30,true
273,ticketera,osos-de-manati-bsn-2026-temporada-regular,https://www.ticketera.com/events/detail/osos-de-manati-bsn-2026-temporada-regular,ticketera,30,true
274,ticketera,choke-de-campeones,https://www.ticketera.com/events/detail/choke-de-campeones,ticketera,30,true
275,ticketera,tributo-a-las-k-pop,https://www.ticketera.com/events/detail/tributo-a-las-k-pop,ticketera,30,true
276,ticketera,noche-de-san-juan,https://www.ticketera.com/events/detail/noche-de-san-juan,ticketera,30,true
277,ticketera,dino-encounter-jurassic-experience,https://www.ticketera.com/events/detail/dino-encounter-jurassic-experience,ticketera,30,true
278,ticketera,mojito-fest,https://www.ticketera.com/events/detail/mojito-fest,ticketera,30,true
279,ticketera,el-guaynabito-de-corozal,https://www.ticketera.com/events/detail/el-guaynabito-de-corozal,ticketera,30,true
280,ticketera,dear-evan-hansen,https://www.ticketera.com/events/detail/dear-evan-hansen,ticketera,30,true
281,ticketera,cuca-gomez-la-cenicienta,https://www.ticketera.com/events/detail/cuca-gomez-la-cenicienta,ticketera,30,true
282,ticketera,something-rotten,https://www.ticketera.com/events/detail/something-rotten,ticketera,30,true
283,ticketera,la-noche-santa,https://www.ticketera.com/events/detail/la-noche-santa,ticketera,30,true
284,ticketera,soy-menopausica-y-que,https://www.ticketera.com/events/detail/soy-menopausica-y-que,ticketera,30,true
