id,event_id,source,source_event_id,municipio_id,lugar,localidad_key,direccion,enlaceboletos
1139,221,pietix,el-boricua-es-otra-cosa-gira,16,Miller Center for the Arts,16|miller center for the arts,"Ave. Ponce De León Pda. 22 1/2, San Juan, 00907, Puerto Rico",https://pietix.com/el-boricua-es-otra-cosa-gira
1140,222,pietix,genock-imagen,11,Comunidad Aliento,11|comunidad aliento,"15 Calle Dávila, Bayamón, 00959, Puerto Rico",https://pietix.com/genock-imagen
1141,223,pietix,la-mudanza-puntofijo,65,PuntoFijo,65|puntofijo,"Luis A. Ferre Theater, Av. Juan Ponce de León Pda 22 1/2, San Juan, 00907, Puerto Rico",https://pietix.com/la-mudanza-puntofijo
1142,224,pietix,mas-turbado-que-tu,30,Studio 58 Café Teatro,30|studio 58 cafe teatro,"Bo, Pueblo esquina baldorioty, Calle Calimano Martínez, Guayama, 00785, Puerto Rico",https://pietix.com/mas-turbado-que-tu
1143,224,pietix,mas-turbado-que-tu,28,Sun On the Beach,28|sun on the beach,"5770 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, EE. UU.",https://pietix.com/mas-turbado-que-tu
1144,224,pietix,mas-turbado-que-tu,28,Killeen Arts and Activities Center,28|killeen arts and activities center,"801 N 4th St B, Killeen, TX 76541, EE. UU.",https://pietix.com/mas-turbado-que-tu
1145,224,pietix,mas-turbado-que-tu,2,Bambalinas Café Teatro &amp; Música,2|bambalinas cafe teatro amp musica,"Sector Casualidad, Aguada, 00602, Puerto Rico",https://pietix.com/mas-turbado-que-tu
1146,224,pietix,mas-turbado-que-tu,58,Studio 58 Comedy Club,58|studio 58 comedy club,"58 C. Sol, Ponce, 00730, Puerto Rico",https://pietix.com/mas-turbado-que-tu
1147,225,pietix,y-que-se-joda,28,Sun On the Beach,28|sun on the beach,"5770 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, EE. UU.",https://pietix.com/y-que-se-joda
1148,226,pietix,que-madre,30,Studio 58 Café Teatro,30|studio 58 cafe teatro,"Bo, Pueblo esquina baldorioty, Calle Calimano Martínez, Guayama, 00785, Puerto Rico",https://pietix.com/que-madre
1149,227,pietix,marine-expo-2026,65,Puerto Rico Convention Center,65|puerto rico convention center,"100 Blvd. Centro de Convenciones, San Juan, 00907, Puerto Rico",https://pietix.com/marine-expo-2026
1150,228,pietix,tombola-estelar,11,Teatro Braulio Castillo,11|teatro braulio castillo,"9RWV+JMH, Carr Puerto Rico 2, Bayamón, 00959, Puerto Rico",https://pietix.com/tombola-estelar
1151,229,pietix,soy-menopausica,28,Sun On the Beach,28|sun on the beach,"5770 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, EE. UU.",https://pietix.com/soy-menopausica
1152,230,pietix,pr-100x35-expo,7,Arecibo Motorsport,7|arecibo motorsport,"F79X+V85, Cambalache, Arecibo 00612, Puerto Rico",https://pietix.com/pr-100x35-expo
1153,231,pietix,relacion-es-caguas,13,Bellas Artes de Caguas,13|bellas artes de caguas,"Calle Padial, Esquina, C. Ruiz Belvis, Caguas, 00725, Puerto Rico",https://pietix.com/relacion-es-caguas
1154,232,pietix,dato-curioso,70,Aqua by Dreams Hotel &amp; Bar &amp; Grill,70|aqua by dreams hotel amp bar amp grill,"Calle Manuel Enriquez km 1.8, Toa Baja, 00949, Puerto Rico",https://pietix.com/dato-curioso
1155,233,pietix,en-blanco-y-negro,65,Abracadabra,65|abracadabra,"1651 Av. Manuel Fernández Juncos, San Juan, 00909, Puerto Rico",https://pietix.com/en-blanco-y-negro
1156,234,pietix,payaso-flacumbo-studio58,58,Studio 58 Comedy Club,58|studio 58 comedy club,"58 C. Sol, Ponce, 00730, Puerto Rico",https://pietix.com/payaso-flacumbo-studio58
1157,235,pietix,kikoblade-penetrado-corozal,24,Cine Teatro Manuel Nieves Quintero,24|cine teatro manuel nieves quintero,"Cll San Manuel, Corozal, 00783, Puerto Rico",https://pietix.com/kikoblade-penetrado-corozal
1158,236,pietix,tributo-al-divo-juangabriel,30,Studio 58 Café Teatro,30|studio 58 cafe teatro,"Bo, Pueblo esquina baldorioty, Calle Calimano Martínez, Guayama, 00785, Puerto Rico",https://pietix.com/tributo-al-divo-juangabriel
1159,237,pietix,manolo-in-caguas,13,La Mordida Taqueria Mexicana,13|la mordida taqueria mexicana,"70 C. Celís Aguilera, Caguas, 00725, Puerto Rico",https://pietix.com/manolo-in-caguas
1160,238,pietix,julio-elcaco,30,Studio 58 Café Teatro,30|studio 58 cafe teatro,"Bo, Pueblo esquina baldorioty, Calle Calimano Martínez, Guayama, 00785, Puerto Rico",https://pietix.com/julio-elcaco
1161,239,pietix,sesion-inedita,65,IMPRO Galería,65|impro galeria,"214 Av. Eleanor Roosevelt, San Juan, 00918, Puerto Rico",https://pietix.com/sesion-inedita
1162,240,pietix,mejor-sola-studio58,58,Studio 58 Comedy Club,58|studio 58 comedy club,"58 C. Sol, Ponce, 00730, Puerto Rico",https://pietix.com/mejor-sola-studio58
1163,241,pietix,un-abrazo-cultural-2026,65,Museo de Arte de Puerto Rico (MAPR),65|museo de arte de puerto rico mapr,"299 Av. de Diego, San Juan, 00909, Puerto Rico",https://pietix.com/un-abrazo-cultural-2026
1164,242,pietix,samuel-rivera-intimo,65,PuntoFijo,65|puntofijo,"Luis A. Ferre Theater, Av. Juan Ponce de León Pda 22 1/2, San Juan, 00907, Puerto Rico",https://pietix.com/samuel-rivera-intimo
1165,243,pietix,solo,30,Studio 58 Café Teatro,30|studio 58 cafe teatro,"Bo, Pueblo esquina baldorioty, Calle Calimano Martínez, Guayama, 00785, Puerto Rico",https://pietix.com/solo
1166,243,pietix,solo,65,PuntoFijo,65|puntofijo,"Luis A. Ferre Theater, Av. Juan Ponce de León Pda 22 1/2, San Juan, 00907, Puerto Rico",https://pietix.com/solo
1167,243,pietix,solo,58,Studio 58 Comedy Club,58|studio 58 comedy club,"58 C. Sol, Ponce, 00730, Puerto Rico",https://pietix.com/solo
1168,244,pietix,pa-que-te-rias,27,Teatro José M. Lugo Emanuelli,27|teatro jose m lugo emanuelli,"88HX+3JF, C. Celís Aguilera, Fajardo, 00738, Puerto Rico",https://pietix.com/pa-que-te-rias
1169,245,pietix,josue-comedy-madre-latina-tour,28,Ocala Civic Theater,28|ocala civic theater,"4337 E Silver Springs Blvd, Ocala, FL 34470, EE. UU.",https://pietix.com/josue-comedy-madre-latina-tour
1170,245,pietix,josue-comedy-madre-latina-tour,28,TIR Center,28|tir center,"115 Cll 10, Florida, 00650, Puerto Rico",https://pietix.com/josue-comedy-madre-latina-tour
1171,245,pietix,josue-comedy-madre-latina-tour,28,Parma Snow Library Auditorium,28|parma snow library auditorium,"2121 Snow Rd, Parma, OH 44134, EE. UU.",https://pietix.com/josue-comedy-madre-latina-tour
1172,245,pietix,josue-comedy-madre-latina-tour,28,SHU Community Theatre,28|shu community theatre,"1420 Post Rd, Fairfield, CT 06824, EE. UU.",https://pietix.com/josue-comedy-madre-latina-tour
1173,245,pietix,josue-comedy-madre-latina-tour,28,The Liberty Center,28|the liberty center,"Virella Medina Shopping Center, 3000 Av. Roberto Sánchez Vilella, Carolina, 00982, Puerto Rico",https://pietix.com/josue-comedy-madre-latina-tour
1174,245,pietix,josue-comedy-madre-latina-tour,28,Strand Theatre,28|strand theatre,"527 Duval St, Key West, FL 33040, EE. UU.",https://pietix.com/josue-comedy-madre-latina-tour
1175,245,pietix,josue-comedy-madre-latina-tour,28,The Palace Arts Center,28|the palace arts center,"Ave. Ponce De León Pda. 22 1/2, San Juan, 00907, Puerto Rico",https://pietix.com/josue-comedy-madre-latina-tour
1176,245,pietix,josue-comedy-madre-latina-tour,28,Killeen Arts and Activities Center,28|killeen arts and activities center,"801 N 4th St B, Killeen, TX 76541, EE. UU.",https://pietix.com/josue-comedy-madre-latina-tour
1177,245,pietix,josue-comedy-madre-latina-tour,28,Midtown Arts &amp; Theater Center,28|midtown arts amp theater center,"Ave. Ponce De León Pda. 22 1/2, San Juan, 00907, Puerto Rico",https://pietix.com/josue-comedy-madre-latina-tour
1178,246,pietix,desnuda,58,Mesas y Telón By Dominguez,58|mesas y telon by dominguez,"Esquina marina, C. Reina Isabel, Ponce, 00716, Puerto Rico",https://pietix.com/desnuda
1179,246,pietix,desnuda,30,Studio 58 Café Teatro,30|studio 58 cafe teatro,"Bo, Pueblo esquina baldorioty, Calle Calimano Martínez, Guayama, 00785, Puerto Rico",https://pietix.com/desnuda
1180,247,pietix,asi-somos,28,Sun On the Beach,28|sun on the beach,"5770 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, EE. UU.",https://pietix.com/asi-somos
1181,248,pietix,the-bars-show-2026,65,Puerto Rico Convention Center,65|puerto rico convention center,"100 Blvd. Centro de Convenciones, San Juan, 00907, Puerto Rico",https://pietix.com/the-bars-show-2026
1182,249,pietix,con-pablo-en-el-alma,30,Studio 58 Café Teatro,30|studio 58 cafe teatro,"Bo, Pueblo esquina baldorioty, Calle Calimano Martínez, Guayama, 00785, Puerto Rico",https://pietix.com/con-pablo-en-el-alma
1183,250,pietix,super-otaku-con,58,3 DAY PASS - Complejo Ferial de Puerto Rico,58|3 day pass complejo ferial de puerto rico,"Av Rafael Cordero Santiago, Ponce, 00716, Puerto Rico",https://pietix.com/super-otaku-con
1184,250,pietix,super-otaku-con,58,TWO DAY PASS (FRIDAY &amp; SATURDAY) - Complejo Ferial de Puerto Rico,58|two day pass friday amp saturday complejo ferial de puerto rico,"Av Rafael Cordero Santiago, Ponce, 00716, Puerto Rico",https://pietix.com/super-otaku-con
1185,250,pietix,super-otaku-con,58,GENERAL SINGLE TICKET &amp; GROUP PASS - Complejo Ferial de Puerto Rico,58|general single ticket amp group pass complejo ferial de puerto rico,"Av Rafael Cordero Santiago, Ponce, 00716, Puerto Rico",https://pietix.com/super-otaku-con
1186,250,pietix,super-otaku-con,58,TWO DAY PASS (SATURDAY &amp; SUNDAY) - Complejo Ferial de Puerto Rico,58|two day pass saturday amp sunday complejo ferial de puerto rico,"Av Rafael Cordero Santiago, Ponce, 00716, Puerto Rico",https://pietix.com/super-otaku-con
1187,251,pietix,la-puerca-de-juan-bobo,27,La Estación,27|la estacion,"Fajardo, 00738, Puerto Rico",https://pietix.com/la-puerca-de-juan-bobo
1188,252,pietix,la-nueva-corte,58,Mesas y Telón By Dominguez,58|mesas y telon by dominguez,"Esquina marina, C. Reina Isabel, Ponce, 00716, Puerto Rico",https://pietix.com/la-nueva-corte
1189,252,pietix,la-nueva-corte,64,Teatro Sol,64|teatro sol,"21 C. Padres Agustinos, San Germán, 00683, Puerto Rico",https://pietix.com/la-nueva-corte
1190,253,pietix,concierto-por-nuestra-voz,65,Teatro de la Universidad Interamericana - Recinto Metro,65|teatro de la universidad interamericana recinto metro,"9W9C+PF5, C. Francisco Seín, San Juan, 00917, Puerto Rico",https://pietix.com/concierto-por-nuestra-voz
1191,254,pietix,npc-borinquen-classic-2026,11,Teatro Interamericana de Bayamón,11|teatro interamericana de bayamon,"8RX8+VJW, Calle Universidad, Bayamón, 00956, Puerto Rico",https://pietix.com/npc-borinquen-classic-2026
1192,255,pietix,sie7e-intimo,65,PuntoFijo,65|puntofijo,"Luis A. Ferre Theater, Av. Juan Ponce de León Pda 22 1/2, San Juan, 00907, Puerto Rico",https://pietix.com/sie7e-intimo
1193,256,pietix,tombola-yauco,78,Teatro Ideal,78|teatro ideal,"17 Calle Comercio, Yauco, 00698, Puerto Rico",https://pietix.com/tombola-yauco
